Utility Characteristics,,,,IEEE Standard,,,,,,,,,Other Standard,,,,,,,,
Data Year,Utility Number,Utility Name,State,SAIDI With MED,SAIDI Without MED,SAIDI With MED Minus LOS,SAIFI With MED,SAIFI Without MED,SAIFI With MED Minus LOS,Number of Customers,Highest Dist. Voltage,Outages Recorded Automatically,SAIDI With MED,SAIDI Without MED,SAIFI With MED,SAIFI Without MED,Number of Customers,Inactive Accounts Included,Momentary Interruptions,Highest Dist. Voltage,Outages Recorded Automatically
2013,4848,Daviess Martin County R E M C,IN,.,.,.,.,.,.,.,.,,463.000,313.000,1.900,1.760,"8,000",N,F,12.5,N
2013,4922,Dayton Power & Light Co,OH,127.000,80.000,124.000,0.860,0.740,0.820,"572,677",12.0,N,.,.,.,.,.,,,.,
2013,4939,"Deaf Smith Electric Coop, Inc",TX,.,.,.,.,.,.,.,.,,148.000,148.000,2.119,2.119,"13,966",N,F,14.4,N
2013,4958,Decatur Utilities,AL,35.720,0.000,35.720,2.449,0.000,2.449,"26,770",7.2,Y,.,.,.,.,.,,,.,
2013,4960,Decatur County Rural E M C,IN,.,.,.,.,.,.,.,.,,349.000,349.000,2.110,2.110,"7,804",N,F,12.5,Y
2013,4975,Deep East Texas Elec Coop Inc,TX,863.000,486.000,736.000,.,.,.,"41,633",12.5,N,.,.,.,.,.,,,.,
2013,5027,Delmarva Power,DE,165.000,140.000,158.000,1.400,1.290,1.300,"303,345",69.0,Y,.,.,.,.,.,,,.,
2013,5027,Delmarva Power,MD,210.000,201.000,189.000,1.850,.,1.720,"200,544",69.0,Y,.,.,.,.,.,,,.,
2013,5063,City of Denton - (TX),TX,.,32.000,.,.,0.510,.,"49,613",69.0,N,.,.,.,.,.,,,.,
2013,5070,Delaware Electric Cooperative,DE,139.000,94.000,137.000,1.730,1.290,1.680,"85,546",12.0,Y,.,.,.,.,.,,,.,
2013,5078,"Denton County Elec Coop, Inc",TX,36.250,36.250,36.000,0.600,0.600,0.600,"176,278",7.2,Y,.,.,.,.,.,,,.,
2013,5086,Delta Montrose Electric Assn,CO,89.000,47.000,89.000,0.635,0.483,0.635,"32,125",34.5,Y,.,.,.,.,.,,,.,
2013,5109,DTE Electric Company,MI,583.000,180.000,583.000,1.101,0.739,1.101,"2,181,974",13.2,Y,.,.,.,.,.,,,.,
2013,5111,City of Detroit Lakes - (MN),MN,.,.,.,.,.,.,.,.,,3.000,3.000,0.042,0.042,"8,357",N,L,12.4,N
2013,5175,Dixie Electric Power Assn,MS,.,.,.,.,.,.,.,.,,216.000,146.000,1.752,1.598,"35,760",N,F,24.9,Y
2013,5202,Dixie Electric Membership Corp,LA,.,.,.,.,.,.,.,.,,3.000,3.000,3.109,2.967,"101,692",N,F,24.9,Y
2013,5204,Dixie Electric Coop,AL,3.103,2.919,2.000,.,.,.,"22,215",13.2,N,.,.,.,.,.,,,.,
2013,5394,Dubois Rural Electric Coop Inc,IN,.,.,.,.,.,.,.,.,,1.000,1.000,0.660,0.620,"13,342",N,L,12.5,Y
2013,5399,Duck River Elec Member Corp,TN,137.300,137.300,103.300,1.607,1.607,1.291,"70,733",25.0,N,.,.,.,.,.,,,.,
2013,5416,"Duke Energy Carolinas, LLC",NC,247.000,133.000,237.000,1.150,0.920,1.070,"1,869,042",35.0,Y,.,.,.,.,.,,,.,
2013,5416,"Duke Energy Carolinas, LLC",SC,170.000,132.000,162.000,1.030,0.920,0.910,"551,699",35.0,Y,.,.,.,.,.,,,.,
2013,5417,Dunn County Electric Coop,WI,735.000,97.000,735.000,2.034,1.591,2.034,"9,568",7.2,N,.,.,.,.,.,,,.,
2013,5429,City of Duncan - (OK),OK,.,.,.,.,.,.,.,.,,143.000,.,2.910,.,"8,946",N,L,13.2,N
2013,5487,Duquesne Light Co,PA,.,.,.,.,.,.,.,.,,99.000,75.000,0.720,0.620,"589,900",N,F,23.0,N
2013,5509,City of Dyersburg,TN,.,.,.,.,.,.,.,.,,73.600,73.600,1.840,1.840,"11,946",N,T,13.2,N
2013,5574,East Central Energy,MN,151.000,66.000,65.700,1.242,0.813,0.764,"58,067",14.4,N,.,.,.,.,.,,,.,
2013,5575,City of East Grand Forks - (MN),MN,.,.,.,.,.,.,.,.,,8.000,8.000,0.180,0.180,"4,188",N,F,12.5,N
2013,5578,East Mississippi Elec Pwr Assn,MS,364.700,227.800,204.600,2.400,2.200,1.700,.,25.0,N,.,.,.,.,.,,,.,
2013,5580,"East Kentucky Power Coop, Inc",KY,.,.,.,.,.,.,.,.,,24.000,24.000,0.357,0.357,"524,155",N,L,69.0,N
2013,5585,Eastern Illinois Elec Coop,IL,479.000,134.000,446.000,2.870,1.350,2.560,"13,584",7.2,Y,.,.,.,.,.,,,.,
2013,5588,East-Central Iowa Rural Elec Coop,IA,.,.,.,.,.,.,.,.,,112.000,86.000,1.200,0.940,"8,655",N,F,12.5,Y
2013,5598,East Central Oklahoma Elec Coop Inc,OK,.,4.000,.,.,2.000,.,"33,198",25.0,Y,.,.,.,.,.,,,.,
2013,5605,Eastern Iowa Light & Power Coop,IA,2.110,1.590,1.250,1.450,1.210,.,"23,306",7.2,N,.,.,.,.,.,,,.,
2013,5625,Easton Utilities Comm,MD,.,.,.,.,.,.,.,.,,21.000,.,0.310,.,"10,545",Y,F,25.0,N
2013,5632,Eau Claire Electric Coop,WI,.,.,.,.,.,.,.,.,,71.000,71.000,0.024,0.024,"10,642",N,L,12.5,Y
2013,5644,"Edisto Electric Coop, Inc",SC,76.000,61.000,76.000,.,.,.,"19,918",14.0,N,.,.,.,.,.,,,.,
2013,5656,Edgecombe-Martin County E M C,NC,190.340,147.230,125.000,1.330,1.020,1.020,"11,420",25.0,N,.,.,.,.,.,,,.,
2013,5661,City of Edmond - (OK),OK,.,.,.,.,.,.,.,.,,71.000,.,1.000,.,"37,346",,L,15.0,N
2013,5701,El Paso Electric Co,NM,53.000,53.000,53.000,1.000,1.000,1.000,"93,710",24.9,Y,.,.,.,.,.,,,.,
2013,5701,El Paso Electric Co,TX,38.000,38.000,38.000,0.000,0.000,0.000,"300,176",23.9,Y,.,.,.,.,.,,,.,
2013,5773,City of Elk River,MN,35.000,35.000,35.000,0.161,0.161,0.161,"9,285",12.5,N,.,.,.,.,.,,,.,
2013,5780,Elkhorn Rural Public Pwr Dist,NE,.,.,.,.,.,.,.,.,,55.000,29.000,0.042,0.039,"9,382",N,F,12.5,N
2013,5860,Empire District Electric Co,AR,302.000,130.000,0.000,2.000,2.000,0.000,"4,940",34.5,N,.,.,.,.,.,,,.,
2013,5860,Empire District Electric Co,KS,274.000,155.000,0.000,2.000,2.000,0.000,"10,757",34.5,N,.,.,.,.,.,,,.,
2013,5860,Empire District Electric Co,MO,146.000,146.000,0.000,1.000,1.000,0.000,"160,799",34.5,N,.,.,.,.,.,,,.,
2013,5860,Empire District Electric Co,OK,148.000,148.000,0.000,1.000,1.000,0.000,"6,690",34.5,N,.,.,.,.,.,,,.,
2013,5862,"Empire Electric Assn, Inc",CO,1.000,1.000,1.000,1.588,1.588,1.588,"15,801",44.0,Y,.,.,.,.,.,,,.,
2013,5929,"Fairfield Electric Coop, Inc",SC,.,.,.,.,.,.,.,.,,91.000,89.000,1.320,1.140,"26,122",N,L,25.0,Y
2013,5930,Village of Fairport - (NY),NY,0.027,0.027,0.000,0.702,0.702,0.000,"16,751",12.5,N,.,.,.,.,.,,,.,
2013,5935,Borough of Ephrata - (PA),PA,33.000,.,33.000,0.532,.,0.532,"6,612",12.5,N,.,.,.,.,.,,,.,
2013,6022,City of Eugene - (OR),OR,38.000,38.000,.,0.270,0.270,.,"88,381",12.5,Y,.,.,.,.,.,,,.,
2013,6112,"Farmers Electric Coop, Inc - (IA)",IA,116.000,116.000,107.000,2.000,2.000,1.000,"4,770",35.0,N,.,.,.,.,.,,,.,
2013,6145,City of Fairhope - (AL),AL,.,.,.,.,.,.,.,.,,32.000,32.000,0.760,0.760,.,N,L,115.0,N
2013,6168,Farmers Electric Coop - (IA),IA,35.000,35.000,0.000,0.380,0.380,0.000,650,12.0,Y,.,.,.,.,.,,,.,
2013,6169,Fall River Rural Elec Coop Inc,ID,.,.,.,.,.,.,.,.,,241.000,0.000,2.000,2.000,.,Y,F,12.0,N
2013,6169,Fall River Rural Elec Coop Inc,MT,.,.,.,.,.,.,.,.,,31.000,0.000,0.000,0.000,.,Y,F,12.0,N
2013,6169,Fall River Rural Elec Coop Inc,WY,.,.,.,.,.,.,.,.,,6.000,0.000,0.000,0.000,.,Y,F,12.0,N
2013,6181,"Farmers Electric Coop, Inc - (MO)",MO,.,.,.,.,.,.,.,.,,150.000,30.000,0.453,0.287,"12,872",N,O,13.2,N
2013,6182,"Farmers Electric Coop, Inc - (TX)",TX,314.000,120.000,303.000,1.620,1.230,1.460,"48,168",14.4,N,.,.,.,.,.,,,.,
2013,6194,Farmers Rural Electric Coop Corp - (KY),KY,296.000,177.000,267.000,1.800,.,1.550,"24,257",69.0,N,.,.,.,.,.,,,.,
2013,6198,"Farmers Electric Coop, Inc - (NM)",NM,.,.,.,.,.,.,.,.,,203.000,193.000,2.199,2.175,"13,035",N,F,24.9,N
2013,6204,City of Farmington - (NM),NM,104.000,104.000,104.000,1.147,1.147,1.147,"44,361",13.8,N,.,.,.,.,.,,,.,
2013,6234,City of Fayetteville,TN,0.000,68.791,0.000,1.204,0.000,.,"19,300",14.4,Y,.,.,.,.,.,,,.,
2013,6258,Federated Rural Electric Assn,MN,"1,322.000",74.000,"1,318.000",3.565,0.790,3.430,"5,068",.,Y,.,.,.,.,.,,,.,
2013,6272,"FEM Electric Assn, Inc",SD,.,.,.,.,.,.,.,.,,"10,726.000","10,726.000",1.620,1.620,"2,123",N,F,12.4,N
2013,6335,"Firelands Electric Coop, Inc",OH,33.000,17.000,16.000,.,.,.,"9,016",7.2,N,.,.,.,.,.,,,.,
2013,6342,First Electric Coop Corp,AR,224.000,193.000,194.000,2.168,2.048,1.866,"88,522",25.0,Y,.,.,.,.,.,,,.,
2013,6374,Fitchburg Gas & Elec Light Co,MA,111.820,111.820,.,1.068,1.068,.,"29,232",69.0,Y,.,.,.,.,.,,,.,
2013,6395,Flathead Electric Coop Inc,MT,293.000,148.000,291.000,1.990,1.240,1.970,"60,944",34.5,Y,.,.,.,.,.,,,.,
2013,6411,Flint Electric Membership Corp,GA,89.000,89.000,80.000,1.240,1.240,0.970,"82,038",25.0,Y,.,.,.,.,.,,,.,
2013,6431,"Flint Hills Rural E C A, Inc",KS,416.000,252.000,165.000,3.000,3.000,1.000,"6,621",7.2,Y,.,.,.,.,.,,,.,
2013,6442,Fleming-Mason Energy Coop Inc,KY,153.000,81.000,.,1.070,0.780,.,"23,480",.,Y,.,.,.,.,.,,,.,
2013,6452,Florida Power & Light Co,FL,68.030,66.550,68.030,0.820,0.800,0.820,"4,656,383",23.0,Y,.,.,.,.,.,,,.,
2013,6455,"Duke Energy Florida, Inc",FL,.,.,.,.,.,.,.,.,,108.000,89.000,1.560,1.090,"1,671,566",N,L,25.0,Y
2013,6457,Florida Public Utilities Co,FL,.,.,.,.,.,.,.,.,,303.000,170.000,3.610,1.820,"28,111",N,L,12.5,N
2013,6491,Foley Board of Utilities,AL,204.950,138.300,.,2.250,1.940,2.250,"42,121",12.0,Y,.,.,.,.,.,,,.,
2013,6582,City of Forest Grove,OR,.,.,.,.,.,.,.,.,,2.000,.,.,.,"9,314",N,O,12.0,N
2013,6604,City of Fort Collins - (CO),CO,.,.,.,.,.,.,.,.,,10.000,.,0.300,.,"68,449",N,L,13.8,N
2013,6608,Fort Loudoun Electric Coop,TN,249.000,249.000,249.000,2.360,2.360,2.360,"30,467",26.0,Y,.,.,.,.,.,,,.,
2013,6616,Fort Pierce Utilities Authority,FL,.,.,.,.,.,.,.,.,,32.000,32.000,0.510,0.510,"27,822",N,L,13.2,N
2013,6640,Four County Elec Member Corp,NC,.,.,.,.,.,.,.,.,,89.000,39.000,1.400,0.600,"32,350",Y,L,7.2,Y
2013,6641,4-County Electric Power Assn,MS,253.200,173.400,218.400,2.350,2.200,2.180,"45,260",13.0,Y,.,.,.,.,.,,,.,
2013,6709,Easley Combined Utility System,SC,93.000,93.000,93.000,95.000,95.000,95.000,"14,764",12.5,N,.,.,.,.,.,,,.,
2013,6716,PUD No 1 of Franklin County,WA,.,.,.,.,.,.,.,.,,45.000,45.000,0.390,0.390,"29,016",N,F,12.5,N
2013,6722,Franklin Rural Electric Coop - (IA),IA,.,.,.,.,.,.,.,.,,156.000,156.000,1.640,1.640,"1,916",N,F,7.2,N
2013,6775,Village of Freeport - (NY),NY,.,.,.,.,.,.,.,.,,.,1.000,.,0.200,"14,806",N,F,13.8,N
2013,6779,City of Fremont - (NE),NE,.,.,.,.,.,.,.,.,,10.000,10.000,0.114,0.114,"14,361",Y,F,15.0,N
2013,6782,Freeborn-Mower Coop Services,MN,.,.,.,.,.,.,.,.,,247.000,64.000,1.192,1.000,"5,971",N,O,12.5,Y
2013,6804,Frontier Power Company,OH,237.000,170.000,179.000,2.170,1.760,1.520,"9,049",12.5,N,.,.,.,.,.,,,.,
2013,6909,Gainesville Regional Utilities,FL,.,.,.,.,.,.,.,.,,70.000,68.000,1.590,1.550,"90,980",N,L,12.0,Y
2013,6923,City of Gallatin - (TN),TN,.,.,.,.,.,.,.,.,,29.210,0.860,0.046,0.000,"16,538",Y,L,69.0,N
2013,6950,Garland Light & Power Company,WY,.,.,.,.,.,.,.,.,,0.000,0.000,0.000,0.000,"1,952",N,O,7.2,N
2013,6957,"Garkane Energy Coop, Inc",UT,294.190,175.710,294.000,.,.,.,"12,845",35.0,Y,.,.,.,.,.,,,.,
2013,6958,City of Garland - (TX),TX,.,.,.,.,.,.,.,.,,.,16.000,.,0.310,"69,126",N,L,12.5,N
2013,7027,City of Gastonia - (NC),NC,.,.,.,.,.,.,.,.,,24.000,24.000,2.520,2.520,"26,497",N,L,15.0,N
2013,7090,GreyStone Power Corporation,GA,3.502,1.511,.,1.490,1.070,1.480,"120,241",25.0,Y,.,.,.,.,.,,,.,
2013,7096,City of Geneva- (IL),IL,.,.,.,.,.,.,.,.,,266.000,.,3.426,0.000,"10,153",N,O,34.5,N
2013,7129,City of Georgetown - (TX),TX,.,.,.,.,.,.,.,.,,.,27.000,.,0.630,"21,523",N,F,25.0,Y
2013,7140,Georgia Power Co,GA,.,.,.,.,.,.,.,.,,166.000,98.000,1.340,1.140,"2,331,980",N,F,38.0,N
2013,7174,Gibson Electric Members Corp,TN,170.230,170.230,0.000,"1,262.000","1,262.000",0.000,"34,934",25.0,Y,.,.,.,.,.,,,.,
2013,7264,"Glades Electric Coop, Inc",FL,"5,998.000","3,427.000",.,"2,470.000","2,141.000",.,"15,971",24.9,N,.,.,.,.,.,,,.,
2013,7270,City of Glasgow - (KY),KY,.,.,.,.,.,.,.,.,,3.890,0.000,0.096,0.000,"7,286",N,T,12.5,N
2013,7294,City of Glendale - (CA),CA,.,.,.,.,.,.,.,.,,36.000,23.000,1.000,1.000,"83,589",N,L,12.0,N
2013,7303,Raccoon Valley Electric Cooperative,IA,.,.,.,.,.,.,.,.,,46.000,46.000,0.690,0.690,"2,654",N,L,12.5,N
2013,7353,Golden Valley Elec Assn Inc,AK,699.830,115.220,699.830,2.600,1.050,2.600,"44,997",35.0,N,.,.,.,.,.,,,.,
2013,7456,Graham County Electric Coop Inc,AZ,.,.,.,.,.,.,.,.,,326.000,94.000,.,.,"9,161",N,L,15.0,N
2013,7460,Goodhue County Coop Elec Assn,MN,715.000,31.000,715.000,0.039,0.039,0.039,"4,962",12.5,N,.,.,.,.,.,,,.,
2013,7483,City of Grand Haven - (MI),MI,.,.,.,.,.,.,.,.,,.,275.000,.,1.690,"13,500",N,L,13.2,N
2013,7489,Grand Rapids Public Util Comm,MN,.,.,.,.,.,.,.,.,,37.000,.,0.430,.,"7,007",N,F,23.0,N
2013,7548,PUD No 1 of Grays Harbor County,WA,.,.,.,.,.,.,.,.,,.,156.000,.,1.000,"38,848",N,L,23.5,N
2013,7559,"Grayson-Collin Elec Coop, Inc",TX,314.000,124.000,283.000,.,.,.,"39,489",25.0,Y,.,.,.,.,.,,,.,
2013,7563,Grand Valley Power,CO,.,.,.,.,.,.,.,.,,135.000,70.000,.,.,"17,197",Y,O,24.9,Y
2013,7601,Green Mountain Power Corp,VT,.,.,.,.,.,.,.,.,,7.000,2.000,2.000,2.000,"258,916",N,O,34.5,Y
2013,7625,City of Greeneville - (TN),TN,151.000,131.400,151.000,1.913,1.771,1.913,"37,370",13.0,Y,.,.,.,.,.,,,.,
2013,7627,City of Greenfield - (IN),IN,27.438,27.438,0.000,0.123,0.123,0.000,"10,000",12.5,Y,.,.,.,.,.,,,.,
2013,7634,City of Greenville - (TX),TX,.,.,.,.,.,.,.,.,,102.000,.,1.246,.,"13,257",N,L,12.5,N
2013,7639,Greenville Utilities Comm,NC,.,.,.,.,.,.,.,.,,32.000,28.000,1.030,0.410,"64,245",N,L,12.5,N
2013,7651,Greenwood Utilities Comm,MS,.,.,.,.,.,.,.,.,,86.000,.,0.740,.,"9,849",N,L,13.8,N
2013,7654,Greer Commission of Public Wks,SC,.,.,.,.,.,.,.,.,,1.000,.,0.640,.,"16,396",N,L,.,Y
2013,7716,Groton Dept of Utilities - (CT),CT,57.000,57.000,57.000,0.820,0.820,0.820,.,69.0,N,.,.,.,.,.,,,.,
2013,7720,"Grundy Electric Coop, Inc",MO,.,.,.,.,.,.,.,.,,"1,384.000",192.000,.,.,"6,724",N,O,13.2,N
2013,7752,Guadalupe Valley Elec Coop Inc,TX,1.070,0.510,.,1.250,0.980,.,"73,479",14.4,Y,.,.,.,.,.,,,.,
2013,7787,Gunnison County Elec Assn.,CO,.,.,.,.,.,.,.,.,,2.000,2.000,.,.,"10,422",N,F,29.0,N
2013,7801,Gulf Power Co,FL,.,.,.,.,.,.,.,.,,91.000,84.000,0.850,0.800,"439,389",N,F,25.0,Y
2013,7864,Grundy County Rural Elec Coop,IA,.,.,.,.,.,.,.,.,,2.000,2.000,1.571,1.571,"2,226",N,O,12.5,N
2013,7870,H-D Electric Coop Inc,SD,.,.,.,.,.,.,.,.,,617.000,101.000,5.000,2.000,"3,489",N,L,7.2,N
2013,7887,Habersham Electric Membership Corp,GA,165.000,146.000,164.000,1.700,1.610,1.630,"33,917",12.5,Y,.,.,.,.,.,,,.,
2013,7891,Guernsey-Muskingum El Coop Inc,OH,.,.,.,.,.,.,.,.,,395.000,395.000,2.000,2.000,"16,809",N,F,12.5,Y
2013,7977,City of Hamilton - (OH),OH,273.000,.,.,2.180,.,.,"29,131",13.8,N,.,.,.,.,.,,,.,
2013,8000,NineStar Connect,IN,.,.,.,.,.,.,.,.,,116.000,32.000,1.000,.,"12,933",N,F,15.0,Y
2013,8034,Hancock-Wood Electric Coop Inc,OH,184.900,184.900,122.000,1.300,1.300,0.570,"12,870",12.5,N,.,.,.,.,.,,,.,
2013,8055,City of Hannibal - (MO),MO,"2,860.888",72.991,"2,860.888",2.731,1.641,2.731,"8,911",34.0,N,.,.,.,.,.,,,.,
2013,8104,Town of Hardwick,VT,.,.,.,.,.,.,.,.,,.,.,3.000,3.000,"4,467",N,F,.,N
2013,8179,Harrison County Rural E M C,IN,142.000,114.000,2.000,1.420,1.130,1.419,"23,175",7.2,Y,.,.,.,.,.,,,.,
2013,8198,City of Harrisonburg - (VA),VA,.,.,.,.,.,.,.,.,,29.000,29.000,1.000,1.000,"20,458",N,F,23.0,N
2013,8199,City of Harrisonville - (MO),MO,6.000,6.000,6.000,0.069,0.069,0.069,"4,704",12.0,Y,.,.,.,.,.,,,.,
2013,8210,Hart Electric Member Corp,GA,1.000,1.000,1.000,1.000,1.000,1.000,"35,054",12.5,N,.,.,.,.,.,,,.,
2013,8212,Hartford Electric,WI,.,.,.,.,.,.,.,.,,22.887,0.000,0.531,0.000,"6,788",N,L,25.0,N
2013,8276,Havana Power & Light Company,FL,.,.,.,.,.,.,.,.,,16.000,16.000,0.274,0.274,"1,378",N,L,7.2,N
2013,8283,Harrison County Rrl Elec Coop,IA,.,.,.,.,.,.,.,.,,44.000,38.000,0.447,0.388,"3,712",N,L,12.5,N
2013,8287,Hawaii Electric Light Co Inc,HI,.,.,.,.,.,.,.,.,,202.000,114.000,4.623,2.938,"82,074",N,L,13.8,N
2013,8298,Hawkeye Tri-County El Coop Inc,IA,146.000,108.000,137.000,1.390,0.970,1.320,"6,726",7.2,N,.,.,.,.,.,,,.,
2013,8319,Heartland Power Coop,IA,108.000,48.000,.,1.000,1.000,.,"5,218",15.0,N,.,.,.,.,.,,,.,
2013,8333,Haywood Electric Member Corp,NC,301.000,301.000,267.000,144.000,144.000,133.000,"26,245",12.5,N,.,.,.,.,.,,,.,
2013,8348,City of Healdsburg - (CA),CA,.,.,.,.,.,.,.,.,,180.000,29.000,1.900,0.160,"5,748",N,F,12.4,N
2013,8366,Heber Light & Power Company,UT,.,.,.,.,.,.,.,.,,74.000,.,0.700,.,"11,536",Y,L,12.4,N
2013,8447,Hendricks County Rural E M C,IN,106.000,64.000,54.000,1.000,1.000,1.000,"29,119",12.0,Y,.,.,.,.,.,,,.,
2013,8515,City of Hermiston,OR,.,.,.,.,.,.,.,.,,185.000,179.000,1.582,1.041,"5,083",N,F,12.5,Y
2013,8571,Town of High Point,NC,105.000,57.000,.,1.000,1.000,.,"39,731",12.0,Y,.,.,.,.,.,,,.,
2013,8620,"HILCO Electric Cooperative, Inc.",TX,.,.,.,.,.,.,.,.,,146.000,120.000,.,.,"24,249",N,L,.,Y
2013,8699,Inland Power & Light Company,WA,.,.,.,.,.,.,.,.,,7.000,.,2.197,.,"38,909",N,O,12.5,Y
2013,8723,City of Holland,MI,55.000,35.000,55.000,0.567,0.464,0.567,"27,672",12.5,Y,.,.,.,.,.,,,.,
2013,8761,Holmes-Wayne Electric Coop Inc,OH,502.000,340.000,327.000,2.398,1.864,1.797,"17,061",12.5,N,.,.,.,.,.,,,.,
2013,8764,"Holston Electric Coop, Inc",TN,.,.,.,.,.,.,.,.,,295.200,99.960,0.000,0.000,"30,194",N,L,7.2,Y
2013,8773,"Holy Cross Electric Assn, Inc",CO,78.000,65.000,76.000,0.013,0.013,0.013,"55,380",7.2,N,.,.,.,.,.,,,.,
2013,8774,City of Holyoke - (MA),MA,34.040,34.040,34.000,0.350,0.350,0.350,"17,246",34.5,N,.,.,.,.,.,,,.,
2013,8786,Horry Electric Coop Inc,SC,84.140,60.800,75.000,.,0.870,.,"70,688",25.0,Y,.,.,.,.,.,,,.,
2013,8795,City of Homestead - (FL),FL,.,.,.,.,.,.,.,.,,116.000,116.000,1.285,1.285,"22,500",N,L,13.2,N
2013,8796,City of Hingham - (MA),MA,.,.,.,.,.,.,.,.,,.,1.000,.,0.008,"10,000",Y,L,13.8,N
2013,8898,Houston County Elec Coop Inc,TX,.,.,.,.,.,.,.,.,,625.000,347.000,2.670,1.860,"20,337",N,,25.0,Y
2013,8901,CenterPoint Energy,TX,140.190,107.870,140.160,1.580,1.400,1.580,"2,436,565",35.0,Y,.,.,.,.,.,,,.,
2013,8972,City of Hudson - (OH),OH,2.000,.,2.000,0.057,.,0.057,"6,500",69.0,Y,.,.,.,.,.,,,.,
2013,8973,Town of Hudson - (MA),MA,.,.,.,.,.,.,.,.,,21.000,20.000,0.250,0.240,"12,563",N,L,13.8,N
2013,9087,Town of Huntersville - (NC),NC,.,.,.,.,.,.,.,.,,49.000,.,1.220,.,"4,664",N,L,12.5,N
2013,9096,City of Lafayette - (LA),LA,.,.,.,.,.,.,.,.,,31.000,31.000,0.660,0.660,"64,574",N,L,15.0,Y
2013,9187,City of Idaho Falls - (ID),ID,2.000,0.000,.,1.485,0.569,.,"27,100",12.5,Y,.,.,.,.,.,,,.,
2013,9191,Idaho Power Co,ID,180.000,145.000,155.000,1.360,1.270,1.190,"486,306",34.5,Y,.,.,.,.,.,,,.,
2013,9191,Idaho Power Co,OR,419.000,277.000,313.000,2.410,2.010,1.810,"18,349",34.5,Y,.,.,.,.,.,,,.,
2013,9216,Imperial Irrigation District,CA,62.000,40.000,56.000,1.000,1.000,1.000,"148,062",35.0,N,.,.,.,.,.,,,.,
2013,9230,City of Independence - (IA),IA,5.346,5.346,5.346,0.079,0.079,0.079,"3,187",12.5,N,.,.,.,.,.,,,.,
2013,9273,Indianapolis Power & Light Co,IN,92.000,48.000,86.000,0.710,0.580,0.620,"474,120",13.2,Y,.,.,.,.,.,,,.,
2013,9275,Indianola Municipal Utilities,IA,9.000,9.000,.,0.054,0.054,.,.,.,N,.,.,.,.,.,,,.,
2013,9292,Inter County Energy Coop Corp,KY,168.000,100.000,146.000,1.310,1.030,1.130,"25,637",25.0,N,.,.,.,.,.,,,.,
2013,9324,Indiana Michigan Power Co,IN,375.000,114.000,355.000,0.955,0.739,0.878,"456,458",35.0,Y,.,.,.,.,.,,,.,
2013,9324,Indiana Michigan Power Co,MI,"1,188.000",268.000,"1,033.000",1.815,1.296,1.540,"127,450",35.0,Y,.,.,.,.,.,,,.,
2013,9417,Interstate Power and Light Co,IA,.,.,.,.,.,.,.,.,,97.000,59.000,0.770,0.650,"462,983",N,F,25.0,N
2013,9417,Interstate Power and Light Co,MN,.,.,.,.,.,.,.,.,,374.000,63.000,0.900,0.570,"41,705",N,F,25.0,N
2013,9425,Iowa Lakes Electric Coop,IA,55.860,59.480,36.000,0.500,.,0.200,"12,433",12.5,N,.,.,.,.,.,,,.,
2013,9475,Itasca-Mantrap Co-op Electrical Assn,MN,127.600,127.600,127.000,1.260,1.260,1.260,"11,461",12.5,N,.,.,.,.,.,,,.,
2013,9575,Jackson Energy Coop Corp - (KY),KY,209.990,165.540,209.990,1.538,1.382,1.538,"49,420",12.5,Y,.,.,.,.,.,,,.,
2013,9576,Jackson County Rural E M C - (IN),IN,1.787,1.497,1.000,1.367,1.243,0.880,"24,090",7.2,Y,.,.,.,.,.,,,.,
2013,9601,Jackson Electric Member Corp - (GA),GA,84.000,75.000,81.000,1.022,0.972,0.897,"206,321",40.0,Y,.,.,.,.,.,,,.,
2013,9603,City of Jackson - (MO),MO,35.000,35.000,35.000,2.273,2.273,2.273,"6,892",12.5,N,.,.,.,.,.,,,.,
2013,9605,Jackson Purchase Energy Corporation,KY,173.000,148.000,164.000,2.000,2.000,2.000,"29,303",12.0,Y,.,.,.,.,.,,,.,
2013,9612,City of Jackson - (TN),TN,0.000,76.020,0.000,0.000,0.915,0.000,"35,025",12.5,Y,.,.,.,.,.,,,.,
2013,9613,City of Lebanon - (IN),IN,.,.,.,.,.,.,.,.,,.,55.000,.,0.660,"8,803",N,L,.,
2013,9616,Beaches Energy Services,FL,39.231,.,.,1.005,.,.,"34,293",27.0,N,.,.,.,.,.,,,.,
2013,9617,JEA,FL,.,.,.,.,.,.,.,.,,.,69.000,.,1.810,"442,324",N,L,26.0,Y
2013,9667,City of Jasper - (IN),IN,.,.,.,.,.,.,.,.,,18.000,18.000,0.587,0.587,"7,161",N,F,13.2,N
2013,9668,"Jasper-Newton Elec Coop, Inc",TX,.,.,.,.,.,.,.,.,,495.000,445.000,3.750,3.500,"22,341",N,L,24.9,Y
2013,9682,"Jefferson Davis Elec Coop, Inc",LA,0.000,0.000,0.000,0.000,0.000,0.000,"9,608",14.4,N,.,.,.,.,.,,,.,
2013,9689,Jefferson Electric Member Corp,GA,197.000,117.000,184.000,1.950,1.750,1.530,"33,174",25.0,N,.,.,.,.,.,,,.,
2013,9699,"Jemez Mountains Elec Coop, Inc",NM,215.000,215.000,209.000,1.140,1.140,.,"31,000",14.4,N,.,.,.,.,.,,,.,
2013,9726,Jersey Central Power & Lt Co,NJ,171.000,121.000,157.000,1.250,1.120,1.090,"1,105,123",34.5,N,.,.,.,.,.,,,.,
